Date,Open,High,Low,Close,Volume,AdjClose
2007-04-18,68.300001,68.78,68.170002,68.450001,493900,1050.259924
2007-04-17,66.770002,68.590003,66.770002,68.150001,583700,1045.656885
2007-04-16,67.070002,67.800001,66.959999,67.609999,609400,1037.371379
2007-04-13,66.900001,66.940003,66.509999,66.909999,515500,1026.630956
2007-04-12,67.000001,67.000001,66.150001,66.640003,481200,1022.488296
2007-04-11,66.900001,67.100001,66.38,66.490003,566200,1020.186777
2007-04-10,67.100001,67.359999,66.73,66.900001,565900,1026.477559
2007-04-09,67.48,67.509999,67.140003,67.23,356800,1031.540882
2007-04-05,67.200001,67.400001,67.000001,67.23,414800,1031.540882
2007-04-04,67.800001,67.890003,67.100001,67.320002,406700,1032.921831
2007-04-03,67.150001,67.83,67.100001,67.640003,592500,1037.831757
2007-04-02,67.500001,67.500001,66.83,67.150001,481400,1030.313424
2007-03-30,67.18,67.409999,66.609999,67.220002,555600,1031.387485
2007-03-29,67.850001,67.850001,66.809999,67.200001,427500,1031.080597
2007-03-28,67.409999,67.600001,66.940003,67.150001,558200,1030.313424
2007-03-27,67.970002,68.08,67.420002,67.590003,380300,1037.064584
2007-03-26,68.08,68.33,67.500001,67.950001,506800,1042.588193
2007-03-23,68.209999,68.48,67.900001,68.120002,455000,1045.1966
2007-03-22,68.690003,68.690003,67.93,68.209999,569700,1046.577455
2007-03-21,68.359999,68.98,67.83,68.690003,669600,1053.942392
2007-03-20,67.859999,68.540003,67.600001,68.38,642800,1049.185863
2007-03-19,67.040003,68.120002,66.850001,67.859999,546500,1041.207244
2007-03-16,67.690003,67.690003,66.570002,66.870002,683400,1026.017274
2007-03-15,67.000001,67.490003,66.73,67.050001,577800,1028.779078
2007-03-14,67.690003,67.690003,66.120002,67.000001,803500,1028.011905
2007-03-13,68.650001,68.78,67.270002,67.359999,615800,1033.535513
2007-03-12,68.850001,69.220002,68.33,68.78,335200,1055.323247
2007-03-09,69.750001,69.890003,68.720002,69.070002,371800,1059.772888
2007-03-08,69.850001,69.920002,69.009999,69.359999,426400,1064.222436
2007-03-07,69.68,69.900001,69.23,69.300001,416300,1063.301866
2007-03-06,69.509999,69.900001,69.150001,69.740003,476100,1070.053026
2007-03-05,69.170002,70.009999,69.08,69.28,546000,1062.994978
2007-03-02,68.450001,70.040003,68.200001,69.540003,1171700,1066.984334
2007-03-01,66.450001,67.509999,65.83,67.409999,564400,1034.302686
2007-02-28,66.320002,67.590003,66.000001,67.109999,664300,1029.699648
2007-02-27,68.400001,68.750001,65.38,66.770002,827000,1021.951296
2007-02-26,68.800001,69.000001,68.500001,68.68,491400,1051.18485
2007-02-23,69.18,69.340003,68.759999,68.790003,374100,1052.868516
2007-02-22,69.450001,69.83,69.000001,69.340003,410900,1061.286566
2007-02-21,69.600001,69.900001,69.500001,69.690003,290100,1066.643507
2007-02-20,69.750001,70.190003,69.58,69.909999,296700,1070.010653
2007-02-16,69.159999,69.870002,69.020002,69.559999,324300,1064.653712
2007-02-15,69.13,69.33,68.920002,69.120002,371200,1057.919328
2007-02-14,69.250001,69.550001,69.120002,69.259999,364400,1060.062048
2007-02-13,68.820002,69.220002,68.550001,69.120002,268900,1057.919328
2007-02-12,69.100001,69.300001,68.359999,68.570002,268200,1049.501278
2007-02-09,69.590003,69.759999,68.520002,68.940003,303000,1055.164348
2007-02-08,69.640003,69.78,69.08,69.590003,296900,1065.112953
2007-02-07,69.700001,69.93,69.250001,69.640003,255100,1065.87823
2007-02-06,69.409999,69.790003,69.200001,69.500001,377500,1063.735416
2007-02-05,69.000001,69.500001,68.950001,69.300001,233400,1060.674307
2007-02-02,68.920002,69.38,68.909999,69.070002,266100,1057.15405
2007-02-01,68.600001,69.040003,68.420002,68.909999,383600,1054.705107
2007-01-31,68.300001,68.620002,67.940003,68.450001,400000,1047.664593
2007-01-30,68.350001,68.700001,67.990003,68.200001,387100,1043.838207
2007-01-29,68.740003,69.050001,68.250001,68.350001,422800,1046.134039
2007-01-26,68.900001,69.100001,68.270002,68.590003,520400,1049.807407
2007-01-25,69.650001,69.88,68.650001,68.890003,510300,1054.399071
2007-01-24,69.650001,69.890003,69.320002,69.88,420800,1069.551505
2007-01-23,70.000001,70.200001,69.590003,69.800001,438500,1068.32708
2007-01-22,71.150001,71.200001,70.100001,70.459999,411300,1078.428703
2007-01-19,71.240004,71.540004,70.940003,71.370002,338800,1092.356805
2007-01-18,70.63,71.740004,70.63,70.940003,232500,1085.775439
2007-01-17,71.48,71.750001,71.120002,71.409999,329900,1092.968971
2007-01-16,71.220002,71.350001,70.920002,71.170002,270500,1089.295696
2007-01-12,71.300001,71.43,70.790003,71.070002,234800,1087.765141
2007-01-11,71.63,71.709999,71.13,71.290004,366000,1091.13238
2007-01-10,70.959999,71.509999,70.750001,71.38,264600,1092.509823
2007-01-09,71.750001,71.900001,71.000001,71.290004,275200,1091.13238
2007-01-08,71.190004,72.000001,70.770002,71.53,401600,1094.805655
2007-01-05,71.509999,71.770002,70.959999,71.18,384800,1089.448714
2007-01-04,72.100001,72.450001,71.270002,71.509999,435000,1094.499525
2007-01-03,71.859999,72.450001,71.590004,72.150001,508300,1104.295112
2006-12-29,71.900001,71.959999,71.490004,71.659999,228600,1096.795357
2006-12-28,72.100001,72.400001,71.790004,71.88,204300,1100.162596
2006-12-27,72.440004,72.559999,71.959999,72.290004,184700,1106.437926
2006-12-26,71.400001,72.159999,71.370002,72.009999,191400,1102.152298
2006-12-22,71.990004,72.150001,71.450001,71.670002,209300,1096.948469
2006-12-21,72.200001,72.300001,71.750001,71.950001,272200,1101.234003
2006-12-20,71.800001,72.18,71.600001,71.950001,390600,1101.234003
2006-12-19,72.600001,72.73,72.170002,72.23,394800,1105.519537
2006-12-18,72.550001,72.970002,72.300001,72.809999,428700,1114.396735
2006-12-15,72.509999,72.509999,71.900001,72.13,548800,1103.988982
2006-12-14,71.03,72.050001,70.840003,72.03,347400,1102.458428
2006-12-13,71.500001,71.600001,71.100001,71.150001,241900,1088.989566
2006-12-12,71.009999,71.609999,71.000001,71.100001,423900,1088.224289
2006-12-11,70.500001,71.490004,70.500001,71.000001,323600,1086.693735
2006-12-08,70.320002,70.750001,70.050001,70.350001,187600,1076.74513
2006-12-07,70.509999,70.770002,70.170002,70.270002,221000,1075.520705
2006-12-06,70.300001,70.38,69.990003,70.259999,275700,1075.367594
2006-12-05,70.08,70.490003,69.78,70.300001,263200,1075.979853
2006-12-04,70.13,70.440003,69.909999,70.100001,268100,1072.918744
2006-12-01,70.050001,70.259999,69.170002,69.770002,367700,1067.867932
2006-11-30,70.18,70.550001,69.800001,70.320002,322900,1076.285982
2006-11-29,70.000001,70.300001,69.850001,70.13,288600,1073.377891
2006-11-28,70.000001,70.58,69.700001,69.850001,501200,1066.566931
2006-11-27,70.950001,70.990003,69.850001,70.250001,502600,1072.674688
2006-11-24,70.950001,71.340004,70.73,71.200001,127600,1087.180609
2006-11-22,71.78,72.020002,71.009999,71.570002,269400,1092.830302
2006-11-21,71.920002,72.200001,71.58,71.840004,248200,1096.953056
2006-11-20,71.859999,72.009999,71.440004,71.920002,243200,1098.174589
2006-11-17,72.400001,72.470002,71.309999,72.050001,470500,1100.159591
2006-11-16,72.250001,72.550001,71.700001,72.359999,395000,1104.893065
2006-11-15,71.250001,72.440004,71.090004,71.990004,668900,1099.243465
2006-11-14,70.900001,71.490004,70.820002,71.240004,476300,1087.791422
2006-11-13,69.590003,70.990003,69.590003,70.650001,721100,1078.782444
2006-11-10,69.000001,69.970002,69.000001,69.63,883600,1063.207647
2006-11-09,68.500001,68.850001,67.950001,68.040003,461400,1038.929372
2006-11-08,67.870002,68.770002,67.759999,68.38,346700,1044.120909
2006-11-07,67.500001,68.18,67.500001,67.870002,392300,1036.333557
2006-11-06,66.850001,67.750001,66.850001,67.500001,416700,1030.683864
2006-11-03,66.800001,66.900001,66.350001,66.820002,247400,1020.300697
2006-11-02,66.500001,66.790003,66.320002,66.68,394400,1018.162945
2006-11-01,67.150001,67.350001,66.470002,66.770002,409500,1019.537227
2006-10-31,67.390003,67.600001,66.73,67.170002,278600,1025.644983
2006-10-30,67.53,67.68,67.159999,67.390003,214400,1029.004268
2006-10-27,67.790003,67.98,67.33,67.390003,423100,1029.004268
2006-10-26,67.08,67.98,66.790003,67.78,462400,1034.959274
2006-10-25,66.709999,66.970002,66.450001,66.83,251900,1020.453353
2006-10-24,66.650001,66.890003,66.500001,66.700001,313700,1018.468351
2006-10-23,66.150001,66.970002,66.08,66.840003,284200,1020.606103
2006-10-20,66.63,66.63,66.100001,66.48,324700,1015.109067
2006-10-19,66.900001,66.909999,66.23,66.609999,344500,1017.094069
2006-10-18,67.400001,67.500001,66.750001,67.020002,269700,1023.354575
2006-10-17,67.359999,67.400001,66.78,67.209999,271900,1026.255703
2006-10-16,67.309999,67.450001,67.109999,67.38,172100,1028.851518
2006-10-13,67.200001,67.400001,67.009999,67.270002,251800,1027.171922
2006-10-12,67.300001,67.570002,67.150001,67.350001,279400,1028.393455
2006-10-11,66.700001,67.250001,66.570002,67.03,301000,1023.507231
2006-10-10,66.809999,67.150001,66.500001,66.850001,252300,1020.75876
2006-10-09,67.03,67.03,66.43,66.809999,299300,1020.147947
2006-10-06,67.250001,67.250001,66.759999,67.020002,212100,1023.354575
2006-10-05,67.200001,67.350001,66.920002,67.240003,223100,1026.713859
2006-10-04,66.690003,67.290003,66.53,67.150001,304200,1025.339577
2006-10-03,66.400001,66.909999,66.350001,66.690003,319500,1018.315695
2006-10-02,66.300001,66.359999,65.840003,66.300001,284800,1012.360595
2006-09-29,66.320002,66.320002,65.959999,66.259999,300900,1011.749782
2006-09-28,66.28,66.450001,65.959999,66.240003,227800,1011.444469
2006-09-27,66.500001,66.609999,65.900001,66.290003,362500,1012.207938
2006-09-26,66.200001,66.800001,66.000001,66.48,441400,1015.109067
2006-09-25,65.600001,66.440003,65.100001,66.000001,478900,1007.779778
2006-09-22,65.390003,65.450001,64.920002,65.050001,221700,993.273857
2006-09-21,65.500001,65.659999,65.100001,65.390003,259700,998.465487
2006-09-20,65.650001,65.800001,65.400001,65.58,275800,1001.366615
2006-09-19,65.550001,65.659999,65.220002,65.590003,331800,1001.519365
2006-09-18,65.720002,66.000001,65.409999,65.550001,278100,1000.908552
2006-09-15,65.650001,65.800001,65.390003,65.720002,519700,1003.504367
2006-09-14,65.100001,65.409999,65.08,65.33,274500,997.549267
2006-09-13,65.050001,65.500001,64.750001,65.250001,285800,996.327735
2006-09-12,64.900001,65.450001,64.800001,65.000001,426300,992.510387
2006-09-11,64.250001,64.900001,64.250001,64.720002,348500,988.234976
2006-09-08,63.950001,64.520002,63.850001,64.240003,280000,980.905688
2006-09-07,64.000001,64.190003,63.359999,63.900001,398900,975.714058
2006-09-06,63.820002,64.100001,63.53,64.000001,342200,977.240997
2006-09-05,64.190003,64.500001,64.000001,64.23,252400,980.752938
2006-09-01,64.250001,64.440003,63.820002,64.13,270700,979.225999
2006-08-31,63.700001,64.050001,63.58,63.820002,265900,974.492525
2006-08-30,63.38,63.800001,63.270002,63.550001,280100,970.369771
2006-08-29,63.450001,63.68,63.28,63.600001,264800,968.613762
2006-08-28,63.500001,63.809999,63.270002,63.520002,347100,967.395399
2006-08-25,62.800001,63.170002,62.73,63.150001,209800,961.760363
2006-08-24,63.33,63.53,62.890003,63.000001,255100,959.475896
2006-08-23,63.000001,63.240003,62.800001,63.200001,204800,962.521852
2006-08-22,63.570002,63.609999,62.83,63.109998,371500,961.151135
2006-08-21,63.900001,63.900001,63.309999,63.750001,267400,970.898228
2006-08-18,63.659999,63.950001,63.600001,63.900001,362400,973.182695
2006-08-17,63.009998,63.700001,62.840003,63.58,354800,968.309148
2006-08-16,62.850001,63.250001,62.700001,63.009998,381800,959.628157
2006-08-15,62.250001,62.63,61.750001,62.590003,379000,953.231725
2006-08-14,61.700001,62.200001,61.700001,61.700001,330300,939.677187
2006-08-11,60.800001,61.650001,60.400001,61.570002,587600,937.697335
2006-08-10,59.000001,60.859998,58.800001,60.320002,712700,918.660115
2006-08-09,59.890003,60.000001,58.240003,58.490003,674400,890.789643
2006-08-08,59.98,60.08,59.500001,59.68,294200,908.913021
2006-08-07,60.000001,60.040003,59.500001,59.809998,251700,910.892873
2006-08-04,60.500001,60.609998,59.850001,60.070002,334500,914.852671
2006-08-03,60.450001,60.700001,59.690003,59.970002,305300,913.329693
2006-08-02,60.500001,60.63,59.940003,60.28,229400,918.050887
2006-08-01,60.670002,60.670002,59.68,60.350001,338500,919.11699
2006-07-31,60.700001,60.98,60.38,60.670002,257000,923.990537
2006-07-28,60.650001,61.150001,60.63,60.900001,285900,927.493366
2006-07-27,60.48,60.840003,60.150001,60.400001,288700,919.878478
2006-07-26,59.950001,60.459998,59.63,60.23,307400,917.289398
2006-07-25,59.650001,60.170002,59.38,59.940003,276500,912.872819
2006-07-24,59.320002,60.23,59.250001,59.840003,270600,911.349841
2006-07-21,59.68,59.800001,58.770002,59.159998,391000,900.993519
2006-07-20,59.340003,59.58,59.090003,59.509998,243200,906.32394
2006-07-19,58.750001,59.650001,58.550001,59.340003,431000,903.734953
2006-07-18,58.750001,58.750001,57.800001,58.38,294300,889.114312
2006-07-17,57.890003,58.140003,57.520002,58.020002,256100,883.63163
2006-07-14,58.259998,58.490003,57.63,57.759998,422900,879.671832
2006-07-13,59.000001,59.140003,58.270002,58.359998,338500,888.809698
2006-07-12,59.640003,59.650001,58.709998,58.959998,263700,897.947564
2006-07-11,59.600001,59.800001,59.059998,59.459998,434600,905.562452
2006-07-10,59.200001,59.820002,59.140003,59.700001,249800,909.217635
2006-07-07,59.400001,59.48,58.740003,58.970002,337800,898.099917
2006-07-06,59.340003,59.790003,59.050001,59.459998,267700,905.562452
2006-07-05,59.58,59.750001,59.100001,59.340003,315800,903.734953
2006-07-03,59.059998,59.700001,59.059998,59.570002,191000,907.237783
2006-06-30,59.270002,59.540003,58.859998,59.050001,529600,899.318281
2006-06-29,59.000001,59.400001,58.58,59.270002,532100,902.66885
2006-06-28,58.859998,59.350001,58.540003,58.670002,291700,893.530984
2006-06-27,59.300001,59.440003,58.620002,58.73,316600,894.444734
2006-06-26,59.13,59.400001,59.059998,59.200001,227400,901.602747
2006-06-23,59.170002,59.790003,59.150001,59.259998,201500,902.516496
2006-06-22,59.720002,59.950001,59.18,59.370002,254500,904.191828
2006-06-21,60.13,60.340003,59.759998,59.820002,273800,911.045227
2006-06-20,59.700001,60.109998,59.520002,59.850001,301900,911.502102
2006-06-19,59.870002,60.150001,59.200001,59.470002,272900,905.714805
2006-06-16,59.759998,60.020002,59.450001,59.870002,465000,911.806716
2006-06-15,59.750001,60.08,58.900001,60.03,420100,914.243443
2006-06-14,59.140003,59.550001,58.559998,59.270002,430600,902.66885
2006-06-13,59.570002,60.000001,59.090003,59.140003,451100,900.688998
2006-06-12,60.359998,60.470002,59.440003,59.500001,271900,906.17168
2006-06-09,60.450001,60.700001,59.900001,60.209998,254900,916.984784
2006-06-08,60.300001,61.009998,60.090003,60.470002,457200,920.944581
2006-06-07,60.550001,61.150001,60.23,60.23,351000,917.289398
2006-06-06,60.640003,60.790003,59.68,60.290003,386200,918.20324
2006-06-05,60.800001,61.109998,60.33,60.390003,233100,919.726218
